Id,Predicted
12078,0.79698694
5387,0.18482716
29226,0.0877029
23370,0.21198072
33601,0.35968363
18194,0.10130003
9605,0.22249179
30238,0.8785493
18436,0.13787834
32440,0.9315641
3319,0.9349349
1032,0.5044164
36519,0.19482902
36915,0.9245313
24988,0.19805887
15551,0.14008793
3252,0.75088567
36680,0.13368149
28434,0.10468035
22251,0.17647661
8988,0.1068587
21317,0.23318395
7346,0.40879518
30852,0.06899926
23496,0.16995357
14307,0.78487897
9545,0.86915684
15267,0.9309222
26871,0.17340675
23575,0.8860976
31298,0.61807454
19735,0.90564185
3801,0.19718851
14159,0.2761152
1883,0.31029835
33746,0.8335491
10522,0.753677
3306,0.6447586
38075,0.24373211
15305,0.3950312
36946,0.9483746
36742,0.54100704
17209,0.8188265
31192,0.8024857
15244,0.40916306
15201,0.83587456
35019,0.94564503
35478,0.38692003
21430,0.78061897
8534,0.96083647
23053,0.52031344
84,0.44707778
9973,0.9426771
24161,0.86804676
21815,0.8741375
11456,0.75284594
11055,0.26356634
16743,0.33803922
18991,0.111719474
10552,0.74893135
18239,0.7927412
15478,0.0774811
22964,0.5553013
11812,0.7849128
19268,0.64075845
27587,0.23736478
4197,0.9272118
29682,0.27738732
32446,0.5209595
4187,0.69691086
21975,0.827962
7090,0.22073185
15523,0.51761764
2596,0.82623833
31497,0.27168426
31363,0.7594387
8859,0.9583504
25198,0.25914115
38469,0.13818459
28248,0.8883603
16756,0.8108693
605,0.20774853
11074,0.7949943
33229,0.94694084
10435,0.3426087
11249,0.81319994
13619,0.17343907
11508,0.77873063
12909,0.72883946
29216,0.89814043
10823,0.57850516
14764,0.094913445
5360,0.85390896
10739,0.6374753
35607,0.64558893
31044,0.7071013
33737,0.5712423
17957,0.03240972
29963,0.80196565
37775,0.5717986
21381,0.7327887
14722,0.41119614
11528,0.8236307
10967,0.20236307
8319,0.3947612
32700,0.1793823
35308,0.37262404
35484,0.79802036
2483,0.55022794
31820,0.6084446
25133,0.7367245
10728,0.9132749
30067,0.723027
33487,0.8356969
23199,0.7175158
18326,0.2059665
28189,0.930791
3106,0.43008232
22424,0.9197669
28288,0.14018506
10723,0.5950531
8358,0.18292046
8486,0.7636334
9837,0.83872813
2492,0.6152283
15643,0.32364577
6377,0.2014721
32294,0.8856908
19927,0.03656918
22387,0.73285085
35069,0.81526554
30130,0.84147435
9253,0.910298
957,0.09812301
11443,0.15025005
6593,0.11845965
26112,0.9562668
17609,0.4545983
1576,0.7102281
21352,0.23604949
13853,0.5612879
16542,0.2350761
29532,0.31253314
32487,0.15711328
14434,0.03567524
20854,0.83674085
13817,0.27942458
18260,0.81820995
13590,0.66435903
5981,0.9120113
38979,0.60940975
9201,0.29859936
33851,0.7613236
28065,0.10263998
3001,0.5052514
10454,0.39597803
33043,0.19230248
34923,0.9536147
20994,0.6985131
22256,0.557262
27066,0.43039346
33288,0.94118965
22158,0.6644718
18108,0.89673424
38969,0.77014494
29964,0.24359815
27264,0.42293176
16955,0.708953
24615,0.9445562
6643,0.54429775
30346,0.9375231
12705,0.8107779
20830,0.19231948
38616,0.11182135
10949,0.93475217
18011,0.2575973
37918,0.119726114
32785,0.13277534
225,0.8787556
9041,0.35302976
28931,0.77547145
22893,0.7985487
19824,0.2229834
25407,0.86226547
19292,0.90949345
25503,0.81517744
24457,0.78070486
25830,0.060381573
2273,0.61454
28216,0.080751926
22134,0.8909069
37508,0.8050841
32569,0.6310273
12794,0.24422471
24594,0.59070027
38687,0.9525404
12415,0.8040851
25433,0.10372309
27242,0.92798084
33426,0.8653688
11283,0.5952026
34870,0.22626236
28135,0.96434826
6352,0.24101716
37817,0.64658594
2529,0.31666404
26624,0.56715345
4516,0.17576826
36882,0.82303315
8411,0.23578262
13403,0.26065868
35104,0.83200794
24461,0.92842627
10628,0.20704545
34847,0.68453366
38234,0.9255251
15326,0.90538895
5483,0.13932532
9275,0.5310169
25151,0.67508817
31217,0.7231509
15542,0.5655296
16216,0.23147409
11354,0.62585026
22738,0.90110993
15684,0.11999101
27265,0.7618076
3165,0.16542603
12828,0.72971123
38292,0.7216876
33354,0.87697023
8386,0.8295157
35432,0.7782434
7543,0.57238567
22773,0.7577687
31355,0.6117987
27976,0.30819523
13070,0.8664436
22519,0.5845869
20805,0.60090584
9529,0.9269792
25155,0.11268814
35740,0.77691865
2167,0.1879318
37381,0.446181
5214,0.63847214
38510,0.79527104
4622,0.32355368
26067,0.79240346
37717,0.8032152
29308,0.95386255
10894,0.44981244
31774,0.949187
22902,0.7650732
22944,0.7688111
32662,0.29126093
20258,0.7380126
35673,0.072252594
9007,0.18670058
5056,0.12425781
1837,0.79072785
1030,0.9279821
10842,0.20456706
18540,0.15015852
34780,0.20620298
31492,0.86396337
10155,0.8037843
18362,0.60678124
18525,0.73494023
30012,0.72936326
17549,0.0621052
34869,0.721772
17426,0.7244315
26807,0.67437595
31309,0.35426015
14312,0.93747556
22766,0.13305347
16446,0.10784663
21057,0.2197458
26789,0.33778945
10747,0.29162642
9052,0.40347382
12591,0.832556
15661,0.7560649
11423,0.14767294
22459,0.7001469
23103,0.6402599
23112,0.6838106
35512,0.5501626
23122,0.22359437
20387,0.7667709
600,0.76067823
1818,0.09179939
21894,0.8860689
32843,0.70608634
22329,0.83877057
38956,0.38153917
11818,0.7984598
22263,0.19976097
15379,0.578289
31457,0.77476954
21478,0.087597884
39075,0.9459804
21531,0.21793972
10129,0.6376255
16473,0.79307604
19951,0.11699389
5779,0.2773667
10646,0.09124016
30332,0.102089874
12971,0.95660186
9498,0.5527835
9086,0.7512602
38778,0.8006719
7798,0.6901639
19860,0.16414687
3391,0.5134674
34897,0.7560498
31837,0.3048857
4548,0.5575506
17137,0.03106358
21231,0.92136365
23782,0.04494549
3478,0.34672013
35709,0.76250714
23759,0.80722207
24833,0.14598705
665,0.8715718
9726,0.52290326
34936,0.66817665
35545,0.7170973
21580,0.058672007
12586,0.60831326
8160,0.11198916
18539,0.11278457
4040,0.4572383
29959,0.9357035
18871,0.6822611
10244,0.7550597
35897,0.21627018
16385,0.05200996
25119,0.9316144
25436,0.8563258
1465,0.23621058
17528,0.9263547
35081,0.56951106
27016,0.33598226
23435,0.16367766
1493,0.37204352
23442,0.6516008
10808,0.30055252
26631,0.15792397
19855,0.51695496
22596,0.6420389
34099,0.901214
10772,0.8381575
3338,0.12385945
38006,0.059383605
3348,0.11853307
19501,0.6571962
29740,0.8441292
23515,0.78291154
37481,0.85101783
23516,0.9549793
7067,0.7860733
8737,0.32086658
10448,0.79829115
37283,0.95950556
38429,0.7354514
24629,0.7801046
15715,0.8965716
25059,0.93920386
10652,0.7545146
17756,0.7993333
31587,0.91469836
1674,0.58161485
25558,0.70393234
17605,0.6976254
9330,0.25857627
9057,0.20131254
26958,0.23635352
14340,0.9396799
12403,0.49821308
7815,0.32075745
32004,0.8081696
12283,0.9375475
24549,0.8973302
21532,0.68002164
14152,0.13079831
23619,0.74302983
23287,0.60156596
10815,0.8963526
11873,0.69079256
36118,0.31977367
30807,0.6928691
18953,0.6595977
12736,0.5716402
14036,0.2641899
2885,0.0775195
28158,0.87131673
23635,0.7239774
17485,0.932768
5579,0.79208636
27385,0.70464385
2567,0.66790706
24918,0.25283283
35228,0.42074662
11649,0.8146339
22735,0.6355067
484,0.6368755
20951,0.8928952
3414,0.77652323
36167,0.1777923
1625,0.18671946
2750,0.42764398
3729,0.73984027
17982,0.955958
17455,0.7146256
16075,0.90522754
29621,0.79471755
11797,0.22634406
27221,0.7436437
11262,0.04562715
24936,0.6264069
34536,0.51174396
15459,0.76328516
27603,0.5365313
7340,0.24423338
27057,0.79491174
33915,0.86506444
17494,0.8981704
29366,0.07693836
23818,0.62242115
11910,0.47413582
31477,0.29941544
30538,0.8789332
32772,0.14352164
31158,0.8021172
18389,0.8921862
24392,0.7235783
19353,0.9635847
29536,0.77349776
35482,0.6342783
9866,0.72681385
11131,0.30605048
26476,0.58036625
22505,0.3005174
23758,0.5472157
10210,0.7873596
27110,0.7195726
2262,0.82234526
13677,0.58786535
15832,0.57481456
2402,0.10201017
17483,0.8208601
2103,0.9480423
35367,0.39124778
37871,0.87618643
13248,0.858601
21881,0.8536295
3809,0.6524633
4973,0.74013025
10231,0.82236
37955,0.07112357
16630,0.67408276
25402,0.5992554
19755,0.8637985
5594,0.10912298
6822,0.47903028
24646,0.6171644
12926,0.8124123
13440,0.8319636
24948,0.85448647
24008,0.89694065
9042,0.355336
8860,0.70658386
10106,0.7200951
20301,0.17140605
23152,0.6739793
22956,0.24698246
4882,0.6362611
1757,0.59665024
3930,0.64083064
31498,0.14639613
847,0.9301405
27096,0.056837246
20046,0.56642544
36543,0.75286007
29170,0.6540926
12067,0.5888655
11572,0.32428387
37329,0.17717947
35694,0.72580975
34908,0.30253908
36941,0.10401603
3972,0.30818522
28928,0.5471825
39153,0.8897998
8882,0.3357797
36816,0.36315167
1144,0.8907992
8890,0.05380598
29551,0.49751544
36130,0.9385243
22765,0.7422698
37649,0.80302906
13371,0.92988324
21803,0.27836955
7834,0.2536686
14071,0.7683195
22896,0.20498116
9627,0.48756927
20164,0.052688073
12837,0.74508137
35108,0.60418534
21682,0.8044157
20152,0.6805465
34954,0.23034975
4524,0.24237505
23615,0.89494497
31116,0.3096907
32396,0.6141295
21428,0.7726041
27114,0.82462335
7974,0.6441813
5784,0.12058954
28704,0.82808787
11637,0.6361775
9655,0.7806824
15342,0.5014157
38137,0.22534473
12093,0.21352261
719,0.31738994
30818,0.8039366
16331,0.08423547
4586,0.8118914
33683,0.73479474
39073,0.06555703
21503,0.2961662
11713,0.843701
37189,0.87197083
1071,0.50692195
8577,0.1059807
23901,0.078926824
21432,0.02818407
6000,0.12028461
21494,0.9463898
13317,0.7631235
13325,0.66984195
25039,0.7147037
8211,0.805244
7466,0.8813028
5876,0.8749002
19015,0.6525637
32249,0.2307266
11878,0.81473327
16900,0.69934726
37296,0.055900913
22205,0.76184994
19213,0.08529299
23301,0.7048715
31095,0.5017752
21258,0.5785033
18306,0.7010338
8178,0.5956964
28301,0.9243974
16705,0.2490981
2006,0.8150198
5819,0.9467872
27661,0.766834
21124,0.81175995
5580,0.8686906
9781,0.84225297
15309,0.79871583
36420,0.74369186
21173,0.7438612
20470,0.27522302
8158,0.9006838
22222,0.7462926
3713,0.8812729
35966,0.15792377
35854,0.07194443
10110,0.09014347
35671,0.13797455
18238,0.65068066
12303,0.90704125
7845,0.8673209
1931,0.21987335
38812,0.9374592
11958,0.055428375
6719,0.7670325
7078,0.058918256
36688,0.38311338
34984,0.75857234
11981,0.3650897
6388,0.21050549
11437,0.2932308
31628,0.9048963
8831,0.87277144
11720,0.8530717
30418,0.13490489
5524,0.71420413
16707,0.56429064
13752,0.8383386
12085,0.10425045
32482,0.65754235
18752,0.9373525
12097,0.88675064
8109,0.69242835
1978,0.9059834
32148,0.7114463
17432,0.08337204
16565,0.8917438
15968,0.9434174
38782,0.27704474
9976,0.14413792
12171,0.77294284
17954,0.71020323
42,0.06604141
5727,0.71618783
26848,0.8615782
10277,0.72907585
18673,0.7328783
36128,0.54488176
27267,0.91581887
30653,0.96052325
39097,0.56079304
15208,0.7665934
6067,0.6260114
666,0.817955
26468,0.15662357
35538,0.30378097
38521,0.06883283
14361,0.51558256
36879,0.8074006
31071,0.81326383
17497,0.59136564
24809,0.64079267
21137,0.7871721
27019,0.9524347
35905,0.24031541
8284,0.18329145
31631,0.15485878
34005,0.96853226
24009,0.11667137
14094,0.79224545
11915,0.1057732
19262,0.26447916
13059,0.9382246
1845,0.8238109
13011,0.86031246
20623,0.8786813
31876,0.15880293
35926,0.039140437
7992,0.8142371
20564,0.39025185
4002,0.94737244
25375,0.6884169
10847,0.8271131
16268,0.7336574
19836,0.6359033
12988,0.9341462
6414,0.5743323
19181,0.80520904
395,0.76054245
1976,0.763274
16493,0.13864128
1065,0.7721289
2066,0.25931215
20441,0.76020813
4369,0.91697335
26622,0.5743478
285,0.7139781
25324,0.68635446
38973,0.5183254
8535,0.8905764
13364,0.2514757
16683,0.9603107
8357,0.92889714
19409,0.7852833
11072,0.38558888
20739,0.7893066
12550,0.56215113
19862,0.8529232
26903,0.38673672
25984,0.9664049
20066,0.41597387
13838,0.13841121
33590,0.11220006
4929,0.13213395
9295,0.12402388
12771,0.7006695
4784,0.75703526
33741,0.77817494
33361,0.085676044
15838,0.78584605
12354,0.38953188
35641,0.9470811
693,0.8975024
1962,0.0843967
4472,0.8960466
28262,0.84839255
27636,0.17345144
20134,0.8072797
2187,0.9423654
10526,0.76015747
18150,0.83376867
32475,0.7702396
26523,0.25100517
19763,0.77192247
19096,0.18372315
7984,0.43467057
7548,0.5392902
23311,0.71995753
4071,0.9053284
13213,0.9591457
32740,0.5503104
18720,0.15367892
8106,0.27081132
13990,0.33476323
38210,0.39199477
5172,0.5824813
13207,0.8109389
19900,0.9143025
14029,0.066518426
2900,0.5145256
19873,0.61236
24548,0.6894031
28625,0.047281396
26347,0.8814089
31760,0.86844623
11971,0.7085426
38018,0.41470444
22779,0.29182214
12940,0.030859407
19765,0.09981041
4404,0.79383504
3974,0.24783142
38156,0.8421867
5534,0.54794085
34829,0.8638599
17512,0.6709739
36070,0.6679061
20135,0.48435688
26232,0.15338515
31729,0.33642247
22837,0.5775564
12819,0.16180578
13641,0.82170886
31108,0.6820442
19577,0.819167
16137,0.0425806
7779,0.6437245
19095,0.24063565
13827,0.79910225
12631,0.20687875
5298,0.7168147
7813,0.7542874
3209,0.82206357
38390,0.22859067
32800,0.941408
12913,0.9158467
18232,0.6944176
8570,0.10922557
16032,0.05912083
5175,0.7222303
35575,0.17641573
6478,0.9065237
37185,0.37373516
14339,0.5936372
35919,0.81472063
6561,0.8287323
2773,0.14292933
37904,0.15488145
2412,0.62871504
23495,0.7289385
21890,0.89537823
30834,0.75064784
5412,0.04474477
29645,0.9538825
8897,0.29809535
21630,0.26775303
19373,0.8521021
30203,0.14220387
2713,0.19617926
17714,0.8755293
37935,0.8635172
17093,0.8645904
9386,0.18921994
7706,0.06278127
5399,0.65940535
31780,0.73037577
13132,0.9152282
13851,0.9690281
29412,0.6549256
4736,0.71023256
5427,0.73347735
6358,0.52091473
16506,0.20292777
13149,0.15471382
1794,0.80579084
6708,0.16567211
30408,0.9737133
19154,0.6241753
32509,0.82920915
13179,0.49317825
20216,0.078295104
35301,0.88995206
13485,0.85246134
14366,0.7912381
8545,0.52481186
7916,0.11853886
7396,0.81845635
25747,0.82057095
10442,0.72964185
5492,0.8773373
30309,0.8958327
16656,0.5964753
19030,0.8390059
39311,0.04470091
26062,0.11465881
21035,0.2876032
32117,0.032553654
503,0.92592007
15014,0.90817773
21916,0.3382916
13267,0.88591945
11779,0.25800806
18937,0.8566999
22133,0.060710587
26875,0.80298936
8141,0.77607125
6637,0.7701594
20983,0.9558164
33702,0.7014421
35537,0.078708105
21762,0.83370566
22340,0.54177755
6109,0.6951055
6479,0.1450348
9269,0.8149938
15179,0.61226785
30809,0.087608576
24384,0.1280383
32621,0.116560355
27159,0.8970785
1604,0.38630718
6500,0.22113739
7734,0.77318084
32353,0.7065239
1894,0.71995956
5026,0.2851026
12479,0.67129797
21799,0.12420337
18681,0.7315439
18693,0.9321711
31629,0.7742248
6817,0.83640295
20977,0.18839808
30322,0.47634932
9963,0.87495553
23228,0.85705584
2121,0.85422975
13530,0.9586834
12887,0.10367051
7566,0.68334454
12291,0.8864228
29513,0.386031
32208,0.78475624
7556,0.87025356
13463,0.5786837
3079,0.9206386
19093,0.5120819
18644,0.8954905
12717,0.7050917
27732,0.85151803
32043,0.053885166
38240,0.91207844
36763,0.31608582
33431,0.2923801
14378,0.7111088
24439,0.6838496
6947,0.8869687
5382,0.7806426
26332,0.8564492
3694,0.71945304
11519,0.9350522
33299,0.9398372
36936,0.14538255
26550,0.9748403
13646,0.94733256
35075,0.085217625
13835,0.123424426
17591,0.9637241
17123,0.91486233
36460,0.571279
13117,0.20904355
17994,0.034332737
30100,0.810966
15106,0.33979464
12203,0.19278143
7742,0.05716179
6216,0.4716816
18155,0.34054336
17571,0.81904304
18519,0.939635
10829,0.087620944
11469,0.25216913
2269,0.26313034
18083,0.96622926
5259,0.45352158
9011,0.56827396
20749,0.9083231
11419,0.10037807
9338,0.063961424
9533,0.9237559
18174,0.6339373
35260,0.70312446
2508,0.1675376
17278,0.7811962
22460,0.16246793
11811,0.91130096
5392,0.6568744
30196,0.24392284
20578,0.5100841
14610,0.61820465
28508,0.7851943
27929,0.23343469
35987,0.7952576
10794,0.18634765
18512,0.5958593
17926,0.30910134
36398,0.8584234
18050,0.113936916
231,0.85014355
12840,0.6296737
13687,0.8369809
1332,0.19127122
36627,0.055026226
17866,0.08887495
17859,0.0635635
31632,0.36092943
27115,0.6741145
13854,0.43577203
36165,0.95975465
6379,0.86875075
7410,0.30455315
34748,0.67162216
35153,0.6880991
16902,0.39966986
35678,0.35808334
18487,0.03720604
81,0.90342903
2770,0.67414725
15143,0.76237625
17940,0.8493309
2584,0.71502465
18268,0.14491808
11791,0.662666
17007,0.24326356
17693,0.6337301
21134,0.710689
19806,0.3445745
3911,0.49301934
35063,0.6070942
25370,0.8056148
13198,0.86644375
17600,0.2710526
6070,0.7508543
19110,0.5776018
26695,0.8924617
8014,0.79611397
34101,0.11457533
24995,0.12839243
34195,0.5427734
6093,0.72814023
24394,0.36685488
6816,0.14266327
11366,0.60478956
14640,0.19549331
6182,0.64339054
25568,0.1392567
6187,0.21022892
17491,0.8932787
36401,0.70090854
7311,0.0728786
25271,0.708716
17472,0.8521661
11889,0.904967
33490,0.69855976
36306,0.09352666
6369,0.9386018
14552,0.7661319
14208,0.9697778
19564,0.9025241
6579,0.61648107
20284,0.56928635
1515,0.95849115
4519,0.9744734
6114,0.84920955
27997,0.74399155
14642,0.9512292
2193,0.7944796
9752,0.4789244
14875,0.22911453
17773,0.19411124
34348,0.6399508
470,0.9114573
28708,0.07728104
6217,0.88085604
23754,0.4981141
35553,0.7359614
7138,0.8184998
736,0.084463455
17793,0.05626905
18971,0.042841244
31184,0.79321814
25883,0.5042172
17169,0.76274246
5810,0.76225215
15703,0.77877027
1450,0.0946798
7250,0.10962237
27273,0.8817625
12577,0.63548213
1688,0.7206691
19257,0.078225195
7195,0.6401013
6256,0.8748524
2955,0.88971955
20688,0.85861593
7216,0.91390014
13843,0.8952719
14389,0.80409974
37614,0.28935853
33081,0.9032067
1092,0.51622677
2835,0.4473188
11134,0.88697755
17004,0.77883613
4462,0.95160574
37363,0.73483634
17963,0.84007883
27064,0.71303266
29658,0.7096992
18568,0.76076657
34560,0.14000772
4032,0.8720215
25726,0.7982621
10455,0.67031795
34317,0.050267275
20541,0.2985208
36622,0.6835557
16912,0.57282984
15,0.10799211
14453,0.72383887
29707,0.7793057
27188,0.82446426
18790,0.20055662
35268,0.3705402
8742,0.33156452
39272,0.38281196
2344,0.2584387
34746,0.6590857
34527,0.109956264
6354,0.8402838
25248,0.672863
30344,0.34626228
21477,0.8495228
2970,0.43538183
4308,0.8755375
17704,0.9571359
12712,0.20614548
18703,0.75198996
27093,0.94208443
32432,0.72266227
8051,0.38699174
13471,0.75377876
16720,0.86337245
36532,0.7563754
35668,0.053369388
24463,0.26964244
12750,0.5104021
2185,0.82080066
28003,0.7796032
16033,0.8474774
23096,0.73111147
31944,0.3961587
31665,0.5087847
21265,0.082991876
1784,0.85946697
25152,0.86102444
11955,0.88603866
21384,0.1190029
25783,0.07315156
38544,0.60363215
16550,0.92499524
10870,0.9261705
20577,0.1716341
28267,0.24014053
32347,0.76680267
8881,0.28222173
16986,0.80936986
16516,0.11086448
27400,0.70233303
20562,0.8742745
16507,0.8624089
16497,0.92483777
31314,0.13494915
1871,0.7925125
16440,0.052526716
30824,0.059966616
29460,0.9158044
18051,0.5278715
35629,0.71877515
1684,0.035610113
19291,0.9487851
17189,0.8867179
7246,0.073036246
26361,0.7759814
16572,0.60229665
15323,0.07952671
31048,0.9401183
7080,0.7491974
18544,0.87983
5127,0.94107354
7124,0.22298314
15673,0.78080976
14491,0.9662706
30574,0.8153802
1915,0.84039706
8457,0.5548418
38105,0.07860292
32723,0.9176604
29747,0.14284155
36834,0.1381304
22752,0.5872768
38594,0.9259263
24498,0.6749158
10742,0.80472183
17495,0.34695572
6583,0.55549634
18916,0.044184722
14992,0.14659493
7112,0.9298302
11350,0.85394686
26690,0.93785495
15152,0.08024758
16161,0.9609329
16106,0.16197184
20065,0.95827377
11442,0.84655315
5203,0.8193291
25317,0.69529366
3402,0.58651036
37867,0.7508224
6646,0.7597459
16004,0.37075448
27348,0.28767246
2054,0.76715046
22500,0.82106614
34660,0.933443
26429,0.6556155
15202,0.2881122
14938,0.73155475
28334,0.5807638
35361,0.22192822
15820,0.7631306
13900,0.36296603
36069,0.5979199
16263,0.13888831
23833,0.9293834
37175,0.03199174
22824,0.4330251
5895,0.5475129
27429,0.3680468
11238,0.26148978
15740,0.933794
17227,0.7391054
37852,0.6773624
19481,0.80098677
25801,0.23932374
31496,0.35818884
782,0.7489067
38774,0.84575224
4960,0.69839865
15269,0.90837824
23197,0.8482552
2787,0.96287537
34160,0.59641635
26485,0.24838026
26869,0.1764478
30032,0.74696404
20931,0.8704081
6919,0.88996553
15084,0.11837311
23168,0.9052596
13808,0.9454211
36709,0.103594415
1509,0.5367642
30496,0.8422219
34222,0.887569
15587,0.8774847
30123,0.047462292
8825,0.099133074
23992,0.46276286
14575,0.9551735
27604,0.5633826
37551,0.5246259
3661,0.9318781
38952,0.23381962
32180,0.6798094
3093,0.5078652
22111,0.66010857
26901,0.6847896
33080,0.10177688
15442,0.5023976
519,0.71293485
25358,0.47735474
27294,0.22385152
15451,0.61983347
1223,0.91284
36005,0.85615927
37590,0.65796936
1483,0.83225775
11734,0.14470045
20584,0.8809832
23308,0.78876406
30528,0.91251695
15389,0.17776288
8628,0.948358
14833,0.84976697
